18-02-2024 22:27:19,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,80,79,PrettyLights,1,85,10.3.1
18-02-2024 22:27:24,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,79,PrettyLights,1,85,10.3.1
18-02-2024 22:27:29,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:34,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:39,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:44,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:49,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:54,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:27:59,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,86,81,PrettyLights,1,85,10.3.1
18-02-2024 22:28:04,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,87,82,PrettyLights,1,85,10.3.1
18-02-2024 22:28:09,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,87,83,PrettyLights,1,85,10.3.1
18-02-2024 22:28:14,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,86,83,PrettyLights,1,85,10.3.1
18-02-2024 22:28:18,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,83,PrettyLights,1,85,10.3.1
18-02-2024 22:28:23,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,91,84,PrettyLights,1,85,10.3.1
18-02-2024 22:28:29,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,97,87,PrettyLights,1,85,10.3.1
18-02-2024 22:28:34,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,106,89,PrettyLights,1,85,10.3.1
18-02-2024 22:28:39,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,106,92,PrettyLights,1,85,10.3.1
18-02-2024 22:28:44,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,102,94,PrettyLights,1,85,10.3.1
18-02-2024 22:28:49,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,101,95,PrettyLights,1,85,10.3.1
18-02-2024 22:28:54,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,91,96,PrettyLights,1,85,10.3.1
18-02-2024 22:28:59,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,85,97,PrettyLights,1,85,10.3.1
18-02-2024 22:29:04,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,96,PrettyLights,1,85,10.3.1
18-02-2024 22:29:09,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,94,PrettyLights,1,85,10.3.1
18-02-2024 22:29:14,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,91,PrettyLights,1,85,10.3.1
18-02-2024 22:29:19,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,77,88,PrettyLights,1,85,10.3.1
18-02-2024 22:29:24,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,77,85,PrettyLights,1,85,10.3.1
18-02-2024 22:29:29,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,78,84,PrettyLights,1,85,10.3.1
18-02-2024 22:29:34,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,78,80,PrettyLights,1,85,10.3.1
18-02-2024 22:29:39,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,80,PrettyLights,1,85,10.3.1
18-02-2024 22:29:44,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,81,80,PrettyLights,1,85,10.3.1
18-02-2024 22:29:48,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,80,80,PrettyLights,1,85,10.3.1
18-02-2024 22:29:53,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,80,79,PrettyLights,1,85,10.3.1
18-02-2024 22:29:59,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,80,79,PrettyLights,1,85,10.3.1
18-02-2024 22:30:04,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,82,80,PrettyLights,1,85,10.3.1
18-02-2024 22:30:09,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,80,PrettyLights,1,85,10.3.1
18-02-2024 22:30:14,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,81,PrettyLights,1,85,10.3.1
18-02-2024 22:30:19,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,83,81,PrettyLights,1,85,10.3.1
18-02-2024 22:30:24,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,81,PrettyLights,1,85,10.3.1
18-02-2024 22:30:29,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,82,PrettyLights,1,85,10.3.1
18-02-2024 22:30:34,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,82,PrettyLights,1,85,10.3.1
18-02-2024 22:30:39,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,82,83,PrettyLights,1,85,10.3.1
18-02-2024 22:30:44,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,85,83,PrettyLights,1,85,10.3.1
18-02-2024 22:30:49,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,85,83,PrettyLights,1,85,10.3.1
18-02-2024 22:30:54,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,83,PrettyLights,1,85,10.3.1
18-02-2024 22:30:59,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,84,83,PrettyLights,1,85,10.3.1
18-02-2024 22:31:04,heartrate,,nik,BF385FF0-7E9B-4367-926D-D1C6CFD30D19,CREWMEMBER,,85,84,PrettyLights,1,85,10.3.1
